Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale,Action Name
20160408,1,2,8,2,35,3,-0.614754098,7,"Express intent to yield, not specified below"
20160408,1,2,12,2,40,7,0.343053173,1,"Consult, not specified below"
20160408,1,2,27,2,40,6,0.401069519,1,"Consult, not specified below"
20160408,1,2,38,2,51,8,1.52284264,3.4,Praise or endorse
20160408,1,2,23,2,60,3,0.894454383,6,"Engage in material cooperation, not specified below"
20160408,1,2,13,2,61,2,2.553131478,6.4,Cooperate economically
20160409,1,2,22,2,20,6,-0.967117988,3,"Make an appeal or request, not specified below"
20160409,1,2,38,2,61,10,-5.855855856,6.4,Cooperate economically
20160409,1,2,38,2,173,10,-5.855855856,-5,"Arrest, detain, or charge with legal action"
20160410,1,2,24,2,20,2,-3.968253968,3,"Make an appeal or request, not specified below"
20160411,1,2,23,2,10,10,0.449101796,0,"Make statement, not specified below"
20160411,1,2,23,2,36,3,-3.652968037,4,Express intent to meet or negotiate
20160411,1,2,23,2,71,5,-1.453488372,7.4,Provide economic aid
20160412,1,2,27,2,10,5,3.076923077,0,"Make statement, not specified below"
20160412,1,2,24,2,43,4,3.389830508,2.8,Host a visit
20160412,1,2,30,2,46,12,3.048438578,7,Engage in negotiation
20160412,1,2,27,2,50,10,2.105263158,3.5,"Engage in diplomatic cooperation, not specified below"
20160413,1,2,8,2,10,1,1.209189843,0,"Make statement, not specified below"
20160413,1,2,41,2,10,10,-0.282485876,0,"Make statement, not specified below"
20160413,1,2,26,2,36,4,6.060606061,4,Express intent to meet or negotiate
20160413,1,2,3,2,42,2,-2.247191011,1.9,Make a visit
20160413,1,2,24,2,57,2,0.613496933,8,Sign formal agreement
20160413,1,2,14,2,84,6,0.888888889,7,"Return, release, not specified below"
20160413,1,2,23,2,84,2,0.888888889,7,"Return, release, not specified below"
20160413,1,2,30,2,190,2,-5.349576271,-10,"Use conventional military force, not specified below"
20160414,1,2,41,2,17,10,6.356968215,0,Engage in symbolic act
20160414,1,2,40,2,20,6,1.213960546,3,"Make an appeal or request, not specified below"
20160414,1,2,17,2,60,2,-4.846938776,6,"Engage in material cooperation, not specified below"
20160414,1,2,11,2,160,6,-3.937007874,-4,"Reduce relations, not specified below"
20160414,1,2,16,2,172,6,-3.879310345,-5,"Impose administrative sanctions, not specified below"
20160415,1,2,40,2,12,12,-2.09696289,-0.4,Make pessimistic comment
20160415,1,2,22,2,20,6,1.151430565,3,"Make an appeal or request, not specified below"
20160415,1,2,14,2,43,6,2.027027027,2.8,Host a visit
20160415,1,2,40,2,111,4,-2.083333333,-2,Criticize or denounce
20160415,1,2,14,2,130,6,-5.511811024,-4.4,"Threaten, not specified below"
20160415,1,2,40,2,173,3,1.125703565,-5,"Arrest, detain, or charge with legal action"
20160416,1,2,15,2,71,1,-3.225806452,7.4,Provide economic aid
20160417,1,2,23,2,20,5,2.05338809,3,"Make an appeal or request, not specified below"
20160417,1,2,5,2,70,6,-4.16367552,7,"Provide aid, not specified below"
20160418,1,2,9,2,51,12,6.454720617,3.4,Praise or endorse
20160419,1,2,14,2,15,5,-4.651162791,0,Acknowledge or claim responsibility
20160419,1,2,14,2,51,10,1.360544218,3.4,Praise or endorse
20160419,1,2,30,2,51,2,3.571428571,3.4,Praise or endorse
20160419,1,2,23,2,90,6,2.711864407,-2,"Investigate, not specified below"
20160420,1,2,2,2,30,6,0.125313283,4,"Express intent to cooperate, not specified below"
20160420,1,2,44,2,30,6,0,4,"Express intent to cooperate, not specified below"
20160420,1,2,5,2,40,6,-1.156812339,1,"Consult, not specified below"
20160420,1,2,23,2,43,2,-0.645756458,2.8,Host a visit
20160420,1,2,8,2,46,6,7.380073801,7,Engage in negotiation
20160420,1,2,5,2,51,8,6.684980652,3.4,Praise or endorse
20160420,1,2,23,2,61,2,3.490759754,6.4,Cooperate economically
20160421,1,2,14,2,15,5,-4.651162791,0,Acknowledge or claim responsibility
20160421,1,2,36,2,40,1,-0.81300813,1,"Consult, not specified below"
20160421,1,2,23,2,43,2,-0.430663221,2.8,Host a visit
20160421,1,2,14,2,51,6,-1.022012579,3.4,Praise or endorse
20160421,1,2,40,2,51,5,5.952380952,3.4,Praise or endorse
20160422,1,2,23,2,36,3,0,4,Express intent to meet or negotiate
20160422,1,2,20,2,57,6,1.777777778,8,Sign formal agreement
20160422,1,2,31,2,173,2,-1.466049383,-5,"Arrest, detain, or charge with legal action"
20160423,1,2,20,2,14,4,-3.454291696,0,Consider policy option
20160425,1,2,2,2,30,6,-0.256081946,4,"Express intent to cooperate, not specified below"
20160425,1,2,23,2,71,10,-2.132895816,7.4,Provide economic aid
20160426,1,2,40,2,13,6,-1.62601626,0.4,Make optimistic comment
20160426,1,2,14,2,40,10,5.726872247,1,"Consult, not specified below"
20160426,1,2,28,2,40,10,0.760095012,1,"Consult, not specified below"
20160426,1,2,14,2,46,8,5.726872247,7,Engage in negotiation
20160426,1,2,21,2,51,4,7.623318386,3.4,Praise or endorse
20160426,1,2,22,2,111,30,-0.68852871,-2,Criticize or denounce
20160426,1,2,14,2,130,10,-4.968944099,-4.4,"Threaten, not specified below"
20160427,1,2,23,2,45,10,-0.584795322,5,Mediate
20160427,1,2,26,2,10,6,-0.921658986,0,"Make statement, not specified below"
20160427,1,2,27,2,14,1,0.469483568,0,Consider policy option
20160427,1,2,41,2,20,2,-0.327868852,3,"Make an appeal or request, not specified below"
20160427,1,2,5,2,36,2,-2.926829268,4,Express intent to meet or negotiate
20160427,1,2,9,2,40,6,1.569186876,1,"Consult, not specified below"
20160427,1,2,21,2,40,16,-2.77324633,1,"Consult, not specified below"
20160427,1,2,30,2,43,10,2.615193026,2.8,Host a visit
20160427,1,2,44,2,90,6,-3.939962477,-2,"Investigate, not specified below"
20160427,1,2,22,2,311,12,0.61423221,5.2,Express intent to cooperate economically
20160428,1,2,26,2,10,6,-0.236406619,0,"Make statement, not specified below"
20160428,1,2,2,2,51,10,1.857585139,3.4,Praise or endorse
20160429,1,2,22,2,10,3,-0.495049505,0,"Make statement, not specified below"
20160429,1,2,40,2,20,3,-2.413127413,3,"Make an appeal or request, not specified below"
20160429,1,2,14,2,51,6,-1.178781925,3.4,Praise or endorse
20160429,1,2,30,2,114,2,2.666666667,-2,Complain officially
20160429,1,2,40,2,120,3,-2.413127413,-4,"Reject, not specified below"
20160429,1,2,23,2,173,2,-1.275045537,-5,"Arrest, detain, or charge with legal action"
20160430,1,2,40,2,12,6,-2.821869489,-0.4,Make pessimistic comment
20160501,1,2,5,2,60,5,0.158982512,6,"Engage in material cooperation, not specified below"
20160502,1,2,5,2,20,10,4.702970297,3,"Make an appeal or request, not specified below"
20160502,1,2,23,2,173,2,-1.271571299,-5,"Arrest, detain, or charge with legal action"
20160503,1,2,2,2,10,1,7.486631016,0,"Make statement, not specified below"
20160503,1,2,14,2,10,2,1.779359431,0,"Make statement, not specified below"
20160503,1,2,12,2,20,6,-0.695279229,3,"Make an appeal or request, not specified below"
20160503,1,2,22,2,120,8,-4.860215054,-4,"Reject, not specified below"
20160504,1,2,23,2,40,2,-1.598837209,1,"Consult, not specified below"
20160504,1,2,40,2,112,2,-7.142857143,-2,"Accuse, not specified below"
20160505,1,2,11,2,20,4,-2.027883397,3,"Make an appeal or request, not specified below"
20160505,1,2,23,2,20,2,-2.027883397,3,"Make an appeal or request, not specified below"
20160505,1,2,5,2,36,6,0.360576923,4,Express intent to meet or negotiate
20160505,1,2,23,2,40,2,1.171548117,1,"Consult, not specified below"
20160505,1,2,40,2,46,2,1.669449082,7,Engage in negotiation
20160505,1,2,40,2,60,16,-3.647200323,6,"Engage in material cooperation, not specified below"
20160506,1,2,29,2,10,3,0,0,"Make statement, not specified below"
20160506,1,2,11,2,20,6,-1.1042098,3,"Make an appeal or request, not specified below"
20160506,1,2,23,2,20,4,-1.849217639,3,"Make an appeal or request, not specified below"
20160506,1,2,39,2,20,6,-0.94637224,3,"Make an appeal or request, not specified below"
20160506,1,2,41,2,20,10,1.764705882,3,"Make an appeal or request, not specified below"
20160506,1,2,13,2,51,4,1.631912965,3.4,Praise or endorse
20160507,1,2,9,2,60,6,0.530035336,6,"Engage in material cooperation, not specified below"
20160507,1,2,40,2,112,2,-6.332703214,-2,"Accuse, not specified below"
20160507,1,2,24,2,120,8,-3.453689168,-4,"Reject, not specified below"
20160509,1,2,41,2,10,1,7.978142077,0,"Make statement, not specified below"
20160509,1,2,18,2,20,4,-1.960784314,3,"Make an appeal or request, not specified below"
20160509,1,2,34,2,20,6,-1.960784314,3,"Make an appeal or request, not specified below"
20160509,1,2,8,2,42,20,-0.636273672,1.9,Make a visit
20160509,1,2,20,2,43,10,-1.307189542,2.8,Host a visit
20160509,1,2,23,2,43,1,0.476190476,2.8,Host a visit
20160509,1,2,23,2,46,6,0,7,Engage in negotiation
20160509,1,2,41,2,51,3,7.098068844,3.4,Praise or endorse
20160509,1,2,14,2,110,6,-1.229727321,-2,"Disapprove, not specified below"
20160509,1,2,40,2,112,2,-6.885919836,-2,"Accuse, not specified below"
20160509,1,2,2,2,190,3,-0.775193798,-10,"Use conventional military force, not specified below"
20160510,1,2,40,2,20,4,-1.381692573,3,"Make an appeal or request, not specified below"
20160510,1,2,9,2,30,6,2.564102564,4,"Express intent to cooperate, not specified below"
20160510,1,2,23,2,36,1,-1.486988848,4,Express intent to meet or negotiate
20160510,1,2,5,2,50,3,6.578947368,3.5,"Engage in diplomatic cooperation, not specified below"
20160510,1,2,23,2,71,2,-0.118623962,7.4,Provide economic aid
20160510,1,2,40,2,110,6,-1.333333333,-2,"Disapprove, not specified below"
20160511,1,2,2,2,10,6,0.56022409,0,"Make statement, not specified below"
20160511,1,2,45,2,10,1,-2.074688797,0,"Make statement, not specified below"
20160511,1,2,5,2,30,11,2.21614339,4,"Express intent to cooperate, not specified below"
20160511,1,2,5,2,51,10,-1.384083045,3.4,Praise or endorse
20160511,1,2,14,2,51,6,1.265822785,3.4,Praise or endorse
20160511,1,2,37,2,51,3,-0.304878049,3.4,Praise or endorse
20160511,1,2,40,2,51,10,0.625,3.4,Praise or endorse
20160511,1,2,5,2,57,1,2.177858439,8,Sign formal agreement
20160511,1,2,23,2,71,2,-0.229095074,7.4,Provide economic aid
20160511,1,2,8,2,84,4,0.222222222,7,"Return, release, not specified below"
20160511,1,2,40,2,112,20,-4.918848634,-2,"Accuse, not specified below"
20160511,1,2,40,2,130,20,-4.918848634,-4.4,"Threaten, not specified below"
20160512,1,2,40,2,10,5,-1.36307311,0,"Make statement, not specified below"
20160512,1,2,8,2,30,1,-2.21402214,4,"Express intent to cooperate, not specified below"
20160512,1,2,23,2,43,3,-1.149425287,2.8,Host a visit
20160513,1,2,11,2,20,4,-1.605504587,3,"Make an appeal or request, not specified below"
20160513,1,2,23,2,20,2,-1.605504587,3,"Make an appeal or request, not specified below"
20160513,1,2,5,2,51,3,5.34351145,3.4,Praise or endorse
20160513,1,2,20,2,51,2,7.96460177,3.4,Praise or endorse
20160513,1,2,14,2,60,10,8.386075949,6,"Engage in material cooperation, not specified below"
20160513,1,2,23,2,71,5,1.017304667,7.4,Provide economic aid
20160513,1,2,5,2,90,4,-0.88691796,-2,"Investigate, not specified below"
20160513,1,2,14,2,90,10,-4.347826087,-2,"Investigate, not specified below"
20160514,1,2,5,2,90,4,-0.785854617,-2,"Investigate, not specified below"
20160514,1,2,14,2,120,3,-5.345211581,-4,"Reject, not specified below"
20160515,1,2,11,2,20,4,-2.213001383,3,"Make an appeal or request, not specified below"
20160515,1,2,23,2,20,2,-2.213001383,3,"Make an appeal or request, not specified below"
20160515,1,2,9,2,50,8,3.040540541,3.5,"Engage in diplomatic cooperation, not specified below"
20160516,1,2,40,2,10,2,0.805369128,0,"Make statement, not specified below"
20160516,1,2,30,2,43,5,-5.693069307,2.8,Host a visit
20160516,1,2,31,2,51,6,7.592190889,3.4,Praise or endorse
20160516,1,2,9,2,71,5,-9.024390244,7.4,Provide economic aid
20160517,1,2,25,2,74,4,4.519774011,8.5,Provide military protection or peacekeeping
20160517,1,2,2,2,10,6,3.405572755,0,"Make statement, not specified below"
20160517,1,2,6,2,12,2,2.120717781,-0.4,Make pessimistic comment
20160517,1,2,40,2,12,8,-2.229199994,-0.4,Make pessimistic comment
20160517,1,2,12,2,14,1,-1.819541376,0,Consider policy option
20160517,1,2,40,2,20,5,0.376411543,3,"Make an appeal or request, not specified below"
20160517,1,2,5,2,46,2,4.519774011,7,Engage in negotiation
20160517,1,2,25,2,46,6,4.519774011,7,Engage in negotiation
20160518,1,2,5,2,17,1,-1.035502959,0,Engage in symbolic act
20160518,1,2,7,2,41,4,-0.568181818,1,Discuss by telephone
20160518,1,2,43,2,12,2,-3.301886792,-0.4,Make pessimistic comment
20160518,1,2,23,2,36,6,8.292682927,4,Express intent to meet or negotiate
20160518,1,2,35,2,42,3,-1.886792453,1.9,Make a visit
20160518,1,2,14,2,57,10,0.680272109,8,Sign formal agreement
20160518,1,2,5,2,84,10,0.735294118,7,"Return, release, not specified below"
20160518,1,2,23,2,100,10,8.292682927,-5,"Demand, not specified below"
20160519,1,2,19,2,12,8,0.847817406,-0.4,Make pessimistic comment
20160519,1,2,23,2,36,10,8.292682927,4,Express intent to meet or negotiate
20160519,1,2,23,2,51,10,1.470588235,3.4,Praise or endorse
20160519,1,2,40,2,51,5,2.580645161,3.4,Praise or endorse
20160519,1,2,14,2,57,10,0.967741935,8,Sign formal agreement
20160519,1,2,2,2,61,30,0.489129589,6.4,Cooperate economically
20160519,1,2,41,2,71,5,3.11778291,7.4,Provide economic aid
20160519,1,2,23,2,100,10,8.292682927,-5,"Demand, not specified below"
20160519,1,2,5,2,111,14,-1.321570295,-2,Criticize or denounce
20160520,1,2,40,2,20,5,-0.381679389,3,"Make an appeal or request, not specified below"
20160520,1,2,19,2,42,3,-0.977653631,1.9,Make a visit
20160520,1,2,5,2,70,6,-0.992063492,7,"Provide aid, not specified below"
20160520,1,2,23,2,71,2,0.378787879,7.4,Provide economic aid
20160521,1,2,35,2,51,5,-0.586510264,3.4,Praise or endorse
20160523,1,2,42,2,36,6,0,4,Express intent to meet or negotiate
20160523,1,2,15,2,51,10,6.547619048,3.4,Praise or endorse
20160523,1,2,7,2,57,6,4.601226994,8,Sign formal agreement
20160524,1,2,2,2,20,5,-0.906207393,3,"Make an appeal or request, not specified below"
20160524,1,2,23,2,43,10,6.001838063,2.8,Host a visit
20160524,1,2,23,2,51,3,3.438789546,3.4,Praise or endorse
20160524,1,2,23,2,60,6,1.138519924,6,"Engage in material cooperation, not specified below"
20160524,1,2,5,2,120,4,2.850356295,-4,"Reject, not specified below"
20160525,1,2,5,2,12,10,-3.308823529,-0.4,Make pessimistic comment
20160525,1,2,27,2,36,10,0,4,Express intent to meet or negotiate
20160525,1,2,22,2,43,2,-2.523659306,2.8,Host a visit
20160525,1,2,5,2,51,16,-3.299749973,3.4,Praise or endorse
20160525,1,2,8,2,71,10,1.913393756,7.4,Provide economic aid
20160525,1,2,5,2,114,2,-0.858369099,-2,Complain officially
20160525,1,2,9,2,120,26,-3.32638956,-4,"Reject, not specified below"
20160526,1,2,8,2,32,10,-3.319502075,4.5,Express intent to engage in diplomatic cooperation (such as policy support)
20160526,1,2,40,2,10,3,-0.224971879,0,"Make statement, not specified below"
20160526,1,2,27,2,30,6,1.084337349,4,"Express intent to cooperate, not specified below"
20160526,1,2,5,2,36,5,1.095290252,4,Express intent to meet or negotiate
20160527,1,2,9,2,17,8,-1.243093923,0,Engage in symbolic act
20160527,1,2,14,2,180,10,-4.747162023,-9,"Use unconventional violence, not specified below"
20160527,1,2,5,2,10,3,-1.256281407,0,"Make statement, not specified below"
20160527,1,2,12,2,20,14,-0.265590587,3,"Make an appeal or request, not specified below"
20160527,1,2,47,2,43,10,-1.232394366,2.8,Host a visit
20160529,1,2,12,2,57,5,0.933333333,8,Sign formal agreement
20160530,1,2,41,2,10,5,2.346570397,0,"Make statement, not specified below"
20160530,1,2,41,2,12,6,-2.441539514,-0.4,Make pessimistic comment
20160530,1,2,8,2,60,3,0.74906367,6,"Engage in material cooperation, not specified below"
20160531,1,2,2,2,10,6,1.431639227,0,"Make statement, not specified below"
20160531,1,2,9,2,43,10,2.145922747,2.8,Host a visit
20160531,1,2,40,2,57,3,-3.217821782,8,Sign formal agreement
20160531,1,2,4,2,120,4,-1.764705882,-4,"Reject, not specified below"
20160601,1,2,45,2,10,4,0.323101777,0,"Make statement, not specified below"
20160601,1,2,11,2,36,6,-7.204610951,4,Express intent to meet or negotiate
20160601,1,2,11,2,40,6,-1.555209953,1,"Consult, not specified below"
20160601,1,2,5,2,51,5,1.759530792,3.4,Praise or endorse
20160601,1,2,9,2,51,6,4.250295159,3.4,Praise or endorse
20160601,1,2,40,2,57,3,-2.527075812,8,Sign formal agreement
20160601,1,2,15,2,111,10,0.462962963,-2,Criticize or denounce
20160602,1,2,11,2,23,3,-0.665557404,3.4,"Appeal for aid, not specified below"
20160602,1,2,11,2,20,1,0.715746421,3,"Make an appeal or request, not specified below"
20160602,1,2,12,2,20,4,1.500682128,3,"Make an appeal or request, not specified below"
20160602,1,2,23,2,20,1,0.715746421,3,"Make an appeal or request, not specified below"
20160602,1,2,35,2,43,10,-1.265822785,2.8,Host a visit
20160602,1,2,10,2,51,4,0,3.4,Praise or endorse
20160602,1,2,5,2,71,6,0,7.4,Provide economic aid
20160602,1,2,5,2,112,6,-3.135888502,-2,"Accuse, not specified below"
20160603,1,2,36,2,10,4,2.298850575,0,"Make statement, not specified below"
20160603,1,2,20,2,40,12,7.042253521,1,"Consult, not specified below"
20160603,1,2,26,2,40,8,7.042253521,1,"Consult, not specified below"
20160603,1,2,41,2,61,10,1.724137931,6.4,Cooperate economically
20160603,1,2,23,2,71,6,-0.327868852,7.4,Provide economic aid
20160604,1,2,23,2,20,3,4.202483286,3,"Make an appeal or request, not specified below"
20160605,1,2,14,2,60,4,0.416666667,6,"Engage in material cooperation, not specified below"
20160605,1,2,40,2,112,1,-3.022670025,-2,"Accuse, not specified below"
20160606,1,2,20,2,36,28,0.727822425,4,Express intent to meet or negotiate
20160606,1,2,20,2,40,18,0.732915388,1,"Consult, not specified below"
20160606,1,2,23,2,111,1,2.638888889,-2,Criticize or denounce
20160607,1,2,40,2,10,18,-1.142585112,0,"Make statement, not specified below"
20160607,1,2,20,2,40,10,2.14797136,1,"Consult, not specified below"
20160607,1,2,27,2,57,6,-1.587301587,8,Sign formal agreement
20160608,1,2,40,2,10,18,-2.48535326,0,"Make statement, not specified below"
20160608,1,2,28,2,30,10,2.584814216,4,"Express intent to cooperate, not specified below"
20160608,1,2,23,2,40,3,1.783060921,1,"Consult, not specified below"
20160608,1,2,30,2,40,2,4.795486601,1,"Consult, not specified below"
20160608,1,2,5,2,46,2,4.761904762,7,Engage in negotiation
20160608,1,2,5,2,51,10,0.802568218,3.4,Praise or endorse
20160608,1,2,40,2,51,4,2.073393041,3.4,Praise or endorse
20160608,1,2,41,2,57,6,1.296456353,8,Sign formal agreement
20160608,1,2,9,2,60,3,4.06504065,6,"Engage in material cooperation, not specified below"
