Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale,Action Name
20230413,1,1,32,2,161,7,-3.82848392,-4,Reduce or break diplomatic relations
20230413,1,1,32,2,12,10,-5.610561056,-0.4,Make pessimistic comment
20230413,1,1,40,2,20,10,-1.31147541,3,"Make an appeal or request, not specified below"
20230413,1,1,14,2,36,10,1.158301158,4,Express intent to meet or negotiate
20230413,1,1,43,2,36,10,1.133144476,4,Express intent to meet or negotiate
20230413,1,1,11,2,42,8,-0.566037736,1.9,Make a visit
20230413,1,1,23,2,42,10,-5.395683453,1.9,Make a visit
20230413,1,1,14,2,43,2,1.158301158,2.8,Host a visit
20230413,1,1,40,2,120,6,-0.421940928,-4,"Reject, not specified below"
20230413,1,1,32,2,163,8,0,-8,"Impose embargo, boycott, or sanctions"
20230414,1,1,32,2,12,8,-7.344632768,-0.4,Make pessimistic comment
20230414,1,1,14,2,40,2,1.699029126,1,"Consult, not specified below"
20230414,1,1,42,2,42,2,-2.985074627,1.9,Make a visit
20230414,1,1,32,2,163,24,-1.758209422,-8,"Impose embargo, boycott, or sanctions"
20230415,1,1,40,2,112,6,-5.388272583,-2,"Accuse, not specified below"
20230415,1,1,23,2,160,10,2.222222222,-4,"Reduce relations, not specified below"
20230415,1,1,22,2,311,2,-3.015075377,5.2,Express intent to cooperate economically
20230416,1,1,46,2,41,10,-0.651465798,1,Discuss by telephone
20230416,1,1,11,2,42,1,4.867256637,1.9,Make a visit
20230416,1,1,41,2,120,5,0.281690141,-4,"Reject, not specified below"
20230416,1,1,23,2,160,10,-1.858108108,-4,"Reduce relations, not specified below"
20230417,1,1,5,2,15,4,1.057268722,0,Acknowledge or claim responsibility
20230417,1,1,23,2,50,4,-2.291220557,3.5,"Engage in diplomatic cooperation, not specified below"
20230417,1,1,40,2,50,6,-2.291220557,3.5,"Engage in diplomatic cooperation, not specified below"
20230417,1,1,9,2,51,10,0.520833333,3.4,Praise or endorse
20230417,1,1,40,2,100,10,-0.242718447,-5,"Demand, not specified below"
20230417,1,1,32,2,163,7,1.219512195,-8,"Impose embargo, boycott, or sanctions"
20230418,1,1,40,2,46,10,-1.167315175,7,Engage in negotiation
20230418,1,1,19,2,51,5,5.093167702,3.4,Praise or endorse
20230418,1,1,27,2,60,1,1.935116676,6,"Engage in material cooperation, not specified below"
20230418,1,1,40,2,100,10,-0.242718447,-5,"Demand, not specified below"
20230419,1,1,23,2,10,2,3.392857143,0,"Make statement, not specified below"
20230419,1,1,14,2,42,10,0.184842884,1.9,Make a visit
20230419,1,1,43,2,42,8,2.760084926,1.9,Make a visit
20230420,1,1,8,2,14,6,1.789919925,0,Consider policy option
20230420,1,1,8,2,20,6,1.789919925,3,"Make an appeal or request, not specified below"
20230420,1,1,27,2,20,4,1.789919925,3,"Make an appeal or request, not specified below"
20230420,1,1,45,2,20,10,2.43902439,3,"Make an appeal or request, not specified below"
20230420,1,1,40,2,46,10,-3.168316832,7,Engage in negotiation
20230420,1,1,5,2,51,1,4.938271605,3.4,Praise or endorse
20230420,1,1,40,2,84,10,-2.702702703,7,"Return, release, not specified below"
20230420,1,1,40,2,160,8,0.165562914,-4,"Reduce relations, not specified below"
20230421,1,1,12,2,20,2,-5.024509804,3,"Make an appeal or request, not specified below"
20230421,1,1,21,2,50,2,1.609195402,3.5,"Engage in diplomatic cooperation, not specified below"
20230421,1,1,40,2,61,6,0,6.4,Cooperate economically
20230422,1,1,8,2,20,3,-5.172413793,3,"Make an appeal or request, not specified below"
20230422,1,1,23,2,30,10,2.033898305,4,"Express intent to cooperate, not specified below"
20230422,1,1,23,2,51,10,5.412371134,3.4,Praise or endorse
20230422,1,1,39,2,112,4,-7.586206897,-2,"Accuse, not specified below"
20230422,1,1,8,2,190,3,-5.172413793,-10,"Use conventional military force, not specified below"
20230422,1,1,40,2,311,10,-3.03030303,5.2,Express intent to cooperate economically
20230424,1,1,19,2,20,5,3.436426117,3,"Make an appeal or request, not specified below"
20230424,1,1,32,2,51,20,2.462227967,3.4,Praise or endorse
20230425,1,1,40,2,14,6,2.402402402,0,Consider policy option
20230425,1,1,43,2,36,10,-3.472222222,4,Express intent to meet or negotiate
20230425,1,1,11,2,42,15,3.865124204,1.9,Make a visit
20230425,1,1,31,2,51,10,4.610492846,3.4,Praise or endorse
20230426,1,1,2,2,141,10,-0.669642857,-6.5,"Demonstrate or rally, not specified below"
20230426,1,1,40,2,10,8,-3.943661972,0,"Make statement, not specified below"
20230426,1,1,46,2,12,1,-4.287245445,-0.4,Make pessimistic comment
20230426,1,1,40,2,20,6,-0.323101777,3,"Make an appeal or request, not specified below"
20230426,1,1,14,2,40,4,4.218362283,1,"Consult, not specified below"
20230426,1,1,14,2,46,8,5.934317753,7,Engage in negotiation
20230426,1,1,43,2,50,4,2.344827586,3.5,"Engage in diplomatic cooperation, not specified below"
20230426,1,1,43,2,90,4,2.344827586,-2,"Investigate, not specified below"
20230427,1,1,41,2,14,10,3.67816092,0,Consider policy option
20230427,1,1,14,2,40,6,0,1,"Consult, not specified below"
20230427,1,1,14,2,46,6,1.766784452,7,Engage in negotiation
20230427,1,1,9,2,51,8,1.45631068,3.4,Praise or endorse
20230427,1,1,38,2,60,10,-0.703125,6,"Engage in material cooperation, not specified below"
20230427,1,1,12,2,112,6,-0.701754386,-2,"Accuse, not specified below"
20230427,1,1,43,2,160,6,-0.515463918,-4,"Reduce relations, not specified below"
20230428,1,1,22,2,26,10,-2.112676056,4,Appeal to others to meet or negotiate
20230428,1,1,22,2,73,10,-2.112676056,7.4,Provide humanitarian aid
20230428,1,1,21,2,36,7,-1.110111011,4,Express intent to meet or negotiate
20230428,1,1,22,2,46,10,-2.112676056,7,Engage in negotiation
20230428,1,1,15,2,51,4,-2.287581699,3.4,Praise or endorse
20230428,1,1,4,2,90,10,0,-2,"Investigate, not specified below"
20230428,1,1,21,2,172,10,-1.110111011,-5,"Impose administrative sanctions, not specified below"
20230429,1,1,23,2,10,6,-1.788908766,0,"Make statement, not specified below"
20230429,1,1,20,2,46,8,2.777777778,7,Engage in negotiation
20230429,1,1,14,2,70,6,0.678623364,7,"Provide aid, not specified below"
20230501,1,1,40,2,10,10,0.631199279,0,"Make statement, not specified below"
20230501,1,1,6,2,20,10,-0.427350427,3,"Make an appeal or request, not specified below"
20230501,1,1,40,2,36,6,1.365187713,4,Express intent to meet or negotiate
20230501,1,1,40,2,160,4,-2.017291066,-4,"Reduce relations, not specified below"
20230502,1,1,40,2,40,2,-0.12244898,1,"Consult, not specified below"
20230502,1,1,45,2,43,6,4.590818363,2.8,Host a visit
20230502,1,1,40,2,160,8,-2.168537824,-4,"Reduce relations, not specified below"
20230503,1,1,25,2,10,6,1.99252802,0,"Make statement, not specified below"
20230503,1,1,38,2,10,2,-0.584795322,0,"Make statement, not specified below"
20230503,1,1,45,2,43,6,4.590818363,2.8,Host a visit
20230503,1,1,14,2,46,8,0.401337793,7,Engage in negotiation
20230503,1,1,25,2,51,6,1.99252802,3.4,Praise or endorse
20230503,1,1,45,2,51,2,2.914798206,3.4,Praise or endorse
20230504,1,1,43,2,193,10,-8.212560386,-10,Fight with small arms and light weapons
20230504,1,1,6,2,20,2,5.472636816,3,"Make an appeal or request, not specified below"
20230504,1,1,14,2,20,10,-0.757575758,3,"Make an appeal or request, not specified below"
20230504,1,1,5,2,31,10,3.244005642,5.2,"Express intent to engage in material cooperation, not specified below"
20230504,1,1,40,2,50,6,-2.205882353,3.5,"Engage in diplomatic cooperation, not specified below"
20230504,1,1,23,2,172,1,-0.666666667,-5,"Impose administrative sanctions, not specified below"
20230504,1,1,40,2,172,13,-0.333333333,-5,"Impose administrative sanctions, not specified below"
20230505,1,1,4,2,13,5,-0.688073394,0.4,Make optimistic comment
20230505,1,1,2,2,20,2,1.895734597,3,"Make an appeal or request, not specified below"
20230505,1,1,4,2,42,5,-0.688073394,1.9,Make a visit
20230506,1,1,41,2,36,4,4.183006536,4,Express intent to meet or negotiate
20230507,1,1,23,2,842,8,2.592592593,7,"Return, release property"
20230507,1,1,23,2,51,10,2.592592593,3.4,Praise or endorse
20230508,1,1,23,2,831,10,1.955307263,5,Accede to demands for change in leadership
20230508,1,1,40,2,10,2,-2.490660025,0,"Make statement, not specified below"
20230508,1,1,8,2,14,6,2.898550725,0,Consider policy option
20230508,1,1,20,2,30,5,0,4,"Express intent to cooperate, not specified below"
20230508,1,1,39,2,36,10,-0.116009281,4,Express intent to meet or negotiate
20230509,1,1,40,2,40,2,0.530973451,1,"Consult, not specified below"
20230509,1,1,11,2,46,2,-0.29154519,7,Engage in negotiation
20230509,1,1,46,2,46,2,1.721664275,7,Engage in negotiation
20230510,1,1,20,2,42,3,-4.47761194,1.9,Make a visit
20230511,1,1,37,2,150,10,-2.278177458,-7.2,"Demonstrate military or police power, not specified below"
20230511,1,1,12,2,31,10,0.503778338,5.2,"Express intent to engage in material cooperation, not specified below"
20230511,1,1,8,2,46,4,0.843881857,7,Engage in negotiation
20230512,1,1,20,2,36,10,-1.689708141,4,Express intent to meet or negotiate
20230512,1,1,38,2,40,2,-1.283697047,1,"Consult, not specified below"
20230513,1,1,37,2,161,10,-4.676258993,-4,Reduce or break diplomatic relations
20230513,1,1,41,2,10,10,-0.570399279,0,"Make statement, not specified below"
20230513,1,1,43,2,20,10,-5.782312925,3,"Make an appeal or request, not specified below"
20230513,1,1,36,2,36,5,1.018329939,4,Express intent to meet or negotiate
20230513,1,1,27,2,51,2,-5.221932115,3.4,Praise or endorse
20230513,1,1,36,2,80,5,1.018329939,5,"Yield, not specified below"
20230514,1,1,36,2,36,5,1.018329939,4,Express intent to meet or negotiate
20230514,1,1,36,2,80,5,1.018329939,5,"Yield, not specified below"
20230514,1,1,8,2,114,10,0.754716981,-2,Complain officially
20230514,1,1,40,2,160,20,-3.311258278,-4,"Reduce relations, not specified below"
20230515,1,1,15,2,43,3,-2.848722986,2.8,Host a visit
20230516,1,1,9,2,45,10,0,5,Mediate
20230516,1,1,40,2,129,3,0,-5,Veto
20230516,1,1,23,2,20,5,-4.929577465,3,"Make an appeal or request, not specified below"
20230516,1,1,8,2,40,2,3.930131004,1,"Consult, not specified below"
20230516,1,1,21,2,40,6,3.930131004,1,"Consult, not specified below"
20230516,1,1,5,2,42,3,-1.445086705,1.9,Make a visit
20230516,1,1,40,2,61,3,0,6.4,Cooperate economically
20230516,1,1,40,2,71,5,1.47299509,7.4,Provide economic aid
20230516,1,1,43,2,71,6,-1.414141414,7.4,Provide economic aid
20230517,1,1,22,2,13,10,0.324675325,0.4,Make optimistic comment
20230517,1,1,45,2,42,2,-5.911330049,1.9,Make a visit
20230517,1,1,4,2,43,6,2.298850575,2.8,Host a visit
20230517,1,1,28,2,43,2,2.868068834,2.8,Host a visit
20230517,1,1,40,2,172,6,-5.583756345,-5,"Impose administrative sanctions, not specified below"
20230518,1,1,20,2,57,8,2.460456942,8,Sign formal agreement
20230519,1,1,31,2,13,2,-3.058823529,0.4,Make optimistic comment
20230519,1,1,43,2,14,3,-2.105263158,0,Consider policy option
20230519,1,1,40,2,172,5,-5.623471883,-5,"Impose administrative sanctions, not specified below"
20230520,1,1,40,2,41,2,-2.727272727,1,Discuss by telephone
20230520,1,1,45,2,42,2,-5.911330049,1.9,Make a visit
20230520,1,1,39,2,130,4,-4.743390358,-4.4,"Threaten, not specified below"
20230521,1,1,9,2,193,10,0.59084195,-10,Fight with small arms and light weapons
20230521,1,1,39,2,31,24,2.392627531,5.2,"Express intent to engage in material cooperation, not specified below"
20230521,1,1,28,2,40,5,-4.512372635,1,"Consult, not specified below"
20230521,1,1,36,2,43,5,2.153110048,2.8,Host a visit
20230521,1,1,41,2,50,1,-0.68359375,3.5,"Engage in diplomatic cooperation, not specified below"
20230522,1,1,11,2,10,1,-2.663934426,0,"Make statement, not specified below"
20230522,1,1,12,2,31,6,-0.775193798,5.2,"Express intent to engage in material cooperation, not specified below"
20230522,1,1,40,2,40,3,-3.393425239,1,"Consult, not specified below"
20230522,1,1,36,2,43,5,3.485254692,2.8,Host a visit
20230522,1,1,41,2,51,1,5.720823799,3.4,Praise or endorse
20230522,1,1,40,2,110,10,1.399253731,-2,"Disapprove, not specified below"
20230523,1,1,37,2,10,1,-1.435406699,0,"Make statement, not specified below"
20230523,1,1,8,2,30,10,-1.579778831,4,"Express intent to cooperate, not specified below"
20230523,1,1,14,2,42,10,2.962085308,1.9,Make a visit
20230523,1,1,41,2,51,5,5.970149254,3.4,Praise or endorse
20230523,1,1,40,2,71,36,-0.390031904,7.4,Provide economic aid
20230524,1,1,41,2,164,10,5.777777778,-7,Halt negotiations
20230524,1,1,23,2,10,5,-2.964959569,0,"Make statement, not specified below"
20230524,1,1,28,2,10,6,1.239669421,0,"Make statement, not specified below"
20230524,1,1,41,2,10,10,5.777777778,0,"Make statement, not specified below"
20230524,1,1,5,2,15,4,1.403610692,0,Acknowledge or claim responsibility
20230524,1,1,41,2,36,10,1.556420233,4,Express intent to meet or negotiate
20230524,1,1,14,2,51,10,0.791139241,3.4,Praise or endorse
20230524,1,1,23,2,51,2,3.514938489,3.4,Praise or endorse
20230524,1,1,23,2,60,10,0.613496933,6,"Engage in material cooperation, not specified below"
20230524,1,1,23,2,71,3,-3.754106053,7.4,Provide economic aid
20230524,1,1,37,2,71,2,-3.754106053,7.4,Provide economic aid
20230524,1,1,40,2,71,24,-0.514322545,7.4,Provide economic aid
20230524,1,1,23,2,90,3,-2.964959569,-2,"Investigate, not specified below"
20230524,1,1,40,2,110,6,-3.278688525,-2,"Disapprove, not specified below"
20230525,1,1,40,2,10,2,-4.141104294,0,"Make statement, not specified below"
20230525,1,1,30,2,51,6,9.826589595,3.4,Praise or endorse
20230525,1,1,41,2,51,5,5.933250927,3.4,Praise or endorse
20230525,1,1,40,2,71,6,-0.120772947,7.4,Provide economic aid
20230525,1,1,40,2,172,6,-2.919708029,-5,"Impose administrative sanctions, not specified below"
20230526,1,1,5,2,40,2,4.498977505,1,"Consult, not specified below"
20230526,1,1,41,2,43,10,6.52173913,2.8,Host a visit
20230526,1,1,39,2,130,4,-4.71042471,-4.4,"Threaten, not specified below"
20230527,1,1,5,2,33,10,1.401401401,5.2,"Express intent to provide material aid, not specified below"
20230527,1,1,14,2,12,4,-4.802744425,-0.4,Make pessimistic comment
20230527,1,1,14,2,40,12,0.876131586,1,"Consult, not specified below"
20230529,1,1,20,2,10,6,1.410934744,0,"Make statement, not specified below"
20230529,1,1,36,2,57,2,3.512506652,8,Sign formal agreement
20230530,1,1,12,2,141,3,-2.645502646,-6.5,"Demonstrate or rally, not specified below"
20230530,1,1,40,2,20,10,0.606796117,3,"Make an appeal or request, not specified below"
20230530,1,1,19,2,51,8,2.631578947,3.4,Praise or endorse
20230531,1,1,40,2,11,12,-2.794593816,-0.1,Decline comment
20230531,1,1,40,2,124,12,-2.794593816,-4,"Refuse to yield, not specified below"
20230531,1,1,40,2,36,4,-1.008603144,4,Express intent to meet or negotiate
20230531,1,1,23,2,40,10,-5.163329821,1,"Consult, not specified below"
20230531,1,1,40,2,43,1,-1.134380454,2.8,Host a visit
20230531,1,1,23,2,46,10,-4.35413643,7,Engage in negotiation
20230531,1,1,5,2,60,10,0.903614458,6,"Engage in material cooperation, not specified below"
20230531,1,1,14,2,61,10,-7.932692308,6.4,Cooperate economically
20230601,1,1,9,2,12,10,-5.862646566,-0.4,Make pessimistic comment
20230601,1,1,14,2,61,10,-7.932692308,6.4,Cooperate economically
20230602,1,1,14,2,40,2,0.530035336,1,"Consult, not specified below"
20230602,1,1,2,2,43,4,4.530744337,2.8,Host a visit
20230602,1,1,2,2,51,4,4.530744337,3.4,Praise or endorse
20230604,1,1,8,2,51,2,-2.249488753,3.4,Praise or endorse
20230604,1,1,40,2,172,10,-0.15392509,-5,"Impose administrative sanctions, not specified below"
20230605,1,1,2,2,10,5,-2.884615385,0,"Make statement, not specified below"
20230605,1,1,40,2,31,10,1.378254211,5.2,"Express intent to engage in material cooperation, not specified below"
20230605,1,1,2,2,60,5,-2.884615385,6,"Engage in material cooperation, not specified below"
20230605,1,1,2,2,71,5,-2.884615385,7.4,Provide economic aid
20230605,1,1,41,2,71,5,0.241545894,7.4,Provide economic aid
20230606,1,1,14,2,20,10,0.280112045,3,"Make an appeal or request, not specified below"
20230607,1,1,10,2,45,10,-3.966005666,5,Mediate
20230607,1,1,41,2,43,1,-0.553505535,2.8,Host a visit
20230607,1,1,23,2,51,10,-6.172839506,3.4,Praise or endorse
20230607,1,1,41,2,90,2,-1.162790698,-2,"Investigate, not specified below"
20230607,1,1,40,2,112,5,-4.25,-2,"Accuse, not specified below"
20230608,1,1,27,2,10,3,2.023121387,0,"Make statement, not specified below"
20230608,1,1,40,2,13,10,-0.345224396,0.4,Make optimistic comment
20230608,1,1,45,2,42,5,-1.376146789,1.9,Make a visit
20230608,1,1,17,2,51,8,0.99009901,3.4,Praise or endorse
20230608,1,1,45,2,51,3,-1.376146789,3.4,Praise or endorse
20230608,1,1,8,2,71,8,3.455723542,7.4,Provide economic aid
20230609,1,1,19,2,170,10,0,-7,"Coerce, not specified below"
20230609,1,1,40,2,40,6,-4.634831461,1,"Consult, not specified below"
20230609,1,1,14,2,46,6,3.233256351,7,Engage in negotiation
20230609,1,1,8,2,172,2,2.272727273,-5,"Impose administrative sanctions, not specified below"
20230610,1,1,41,2,10,7,3.494858398,0,"Make statement, not specified below"
20230610,1,1,43,2,51,1,-0.966183575,3.4,Praise or endorse
20230610,1,1,36,2,110,6,2.603369066,-2,"Disapprove, not specified below"
20230612,1,1,19,2,170,10,0,-7,"Coerce, not specified below"
20230612,1,1,40,2,36,10,-5.567928731,4,Express intent to meet or negotiate
20230612,1,1,40,2,51,20,-1.736972705,3.4,Praise or endorse
20230613,1,1,40,2,12,10,-4.697986577,-0.4,Make pessimistic comment
20230613,1,1,10,2,51,2,1.245330012,3.4,Praise or endorse
20230613,1,1,9,2,60,8,0.120271727,6,"Engage in material cooperation, not specified below"
20230613,1,1,19,2,71,5,6.319702602,7.4,Provide economic aid
20230613,1,1,47,2,111,10,-1.647058824,-2,Criticize or denounce
20230614,1,1,8,2,26,2,-0.120772947,4,Appeal to others to meet or negotiate
20230614,1,1,8,2,36,2,-0.120772947,4,Express intent to meet or negotiate
20230614,1,1,8,2,40,2,-0.120772947,1,"Consult, not specified below"
20230614,1,1,36,2,42,12,1.940298507,1.9,Make a visit
20230614,1,1,41,2,43,1,-0.553505535,2.8,Host a visit
20230614,1,1,9,2,60,10,1.97693575,6,"Engage in material cooperation, not specified below"
20230615,1,1,9,2,60,10,1.683029453,6,"Engage in material cooperation, not specified below"
20230616,1,1,41,2,36,3,-0.869155354,4,Express intent to meet or negotiate
20230616,1,1,41,2,50,10,-1.593625498,3.5,"Engage in diplomatic cooperation, not specified below"
20230616,1,1,40,2,51,2,1.965993624,3.4,Praise or endorse
20230616,1,1,41,2,51,2,1.965993624,3.4,Praise or endorse
20230616,1,1,8,2,71,1,-3.220035778,7.4,Provide economic aid
20230616,1,1,12,2,71,6,-3.676366217,7.4,Provide economic aid
20230616,1,1,15,2,71,1,-3.220035778,7.4,Provide economic aid
20230616,1,1,8,2,173,10,-3.813559322,-5,"Arrest, detain, or charge with legal action"
20230616,1,1,15,2,173,10,-5.415162455,-5,"Arrest, detain, or charge with legal action"
20230617,1,1,40,2,10,10,-2.747945651,0,"Make statement, not specified below"
20230617,1,1,40,2,20,2,-2.659574468,3,"Make an appeal or request, not specified below"
20230617,1,1,27,2,100,10,-2.105263158,-5,"Demand, not specified below"
20230618,1,1,9,2,161,6,-6.876790831,-4,Reduce or break diplomatic relations
20230618,1,1,2,2,10,10,-6.876790831,0,"Make statement, not specified below"
20230618,1,1,40,2,42,8,-4.791395046,1.9,Make a visit
20230618,1,1,15,2,173,10,-4.522613065,-5,"Arrest, detain, or charge with legal action"
20230619,1,1,9,2,10,5,1.34529148,0,"Make statement, not specified below"
20230619,1,1,12,2,10,11,1.755376896,0,"Make statement, not specified below"
20230619,1,1,27,2,30,6,-4.862579281,4,"Express intent to cooperate, not specified below"
20230619,1,1,41,2,36,2,0.435729847,4,Express intent to meet or negotiate
20230619,1,1,36,2,43,10,1.235584843,2.8,Host a visit
20230619,1,1,41,2,43,2,0.435729847,2.8,Host a visit
20230619,1,1,5,2,51,2,3.403141361,3.4,Praise or endorse
20230619,1,1,8,2,70,10,1.889168766,7,"Provide aid, not specified below"
20230619,1,1,23,2,112,3,-1.581027668,-2,"Accuse, not specified below"
20230619,1,1,13,2,172,1,-0.857142857,-5,"Impose administrative sanctions, not specified below"
20230619,1,1,23,2,173,3,-1.581027668,-5,"Arrest, detain, or charge with legal action"
20230620,1,1,41,2,211,4,1,3.4,Appeal for economic cooperation
20230620,1,1,5,2,10,10,0.432098765,0,"Make statement, not specified below"
20230620,1,1,27,2,30,6,-4.703476483,4,"Express intent to cooperate, not specified below"
20230620,1,1,40,2,40,4,-5.296231546,1,"Consult, not specified below"
20230620,1,1,46,2,40,10,2.669537137,1,"Consult, not specified below"
20230620,1,1,46,2,46,10,2.669537137,7,Engage in negotiation
20230620,1,1,32,2,57,8,-0.134228188,8,Sign formal agreement
20230620,1,1,40,2,57,2,-0.134228188,8,Sign formal agreement
20230620,1,1,13,2,172,2,-3.294573643,-5,"Impose administrative sanctions, not specified below"
20230620,1,1,26,2,190,6,3.713527851,-10,"Use conventional military force, not specified below"
20230621,1,1,14,2,833,1,-0.463320463,5,Accede to demands for rights
20230621,1,1,41,2,211,4,3.676470588,3.4,Appeal for economic cooperation
20230621,1,1,41,2,13,2,4.456824513,0.4,Make optimistic comment
20230621,1,1,5,2,20,1,6.05875153,3,"Make an appeal or request, not specified below"
20230621,1,1,41,2,30,2,4.456824513,4,"Express intent to cooperate, not specified below"
20230621,1,1,41,2,36,6,3.272534696,4,Express intent to meet or negotiate
20230621,1,1,41,2,40,2,4.319654428,1,"Consult, not specified below"
20230621,1,1,46,2,40,10,2.635599694,1,"Consult, not specified below"
20230621,1,1,40,2,42,6,-2.898550725,1.9,Make a visit
20230621,1,1,14,2,43,12,3.274215553,2.8,Host a visit
20230621,1,1,22,2,43,6,0.874243443,2.8,Host a visit
20230621,1,1,40,2,46,10,2.635599694,7,Engage in negotiation
20230621,1,1,41,2,50,2,7.826086957,3.5,"Engage in diplomatic cooperation, not specified below"
20230621,1,1,8,2,71,4,0.874243443,7.4,Provide economic aid
20230621,1,1,14,2,71,6,0.874243443,7.4,Provide economic aid
20230622,1,1,41,2,10,28,1.481016261,0,"Make statement, not specified below"
20230622,1,1,5,2,20,1,5.872193437,3,"Make an appeal or request, not specified below"
20230622,1,1,13,2,20,1,-4.790419162,3,"Make an appeal or request, not specified below"
20230622,1,1,41,2,36,16,3.54318353,4,Express intent to meet or negotiate
20230622,1,1,27,2,40,10,-10.86387435,1,"Consult, not specified below"
20230622,1,1,31,2,40,2,-1.07398568,1,"Consult, not specified below"
20230622,1,1,23,2,51,3,5.745062837,3.4,Praise or endorse
20230622,1,1,40,2,71,3,-3.36296869,7.4,Provide economic aid
20230622,1,1,27,2,173,4,-10.86387435,-5,"Arrest, detain, or charge with legal action"
20230623,1,1,41,2,10,3,-0.390625,0,"Make statement, not specified below"
20230623,1,1,8,2,20,6,-2.348578492,3,"Make an appeal or request, not specified below"
20230623,1,1,24,2,30,6,2.949852507,4,"Express intent to cooperate, not specified below"
20230623,1,1,41,2,30,10,2.777777778,4,"Express intent to cooperate, not specified below"
20230623,1,1,30,2,36,4,2.195608782,4,Express intent to meet or negotiate
20230623,1,1,41,2,36,6,3.345070423,4,Express intent to meet or negotiate
20230623,1,1,13,2,40,6,4.697986577,1,"Consult, not specified below"
20230623,1,1,23,2,40,10,0.785340314,1,"Consult, not specified below"
20230623,1,1,27,2,40,10,-10.86387435,1,"Consult, not specified below"
20230623,1,1,40,2,40,4,-5.882352941,1,"Consult, not specified below"
20230623,1,1,41,2,40,3,0.60851927,1,"Consult, not specified below"
20230623,1,1,42,2,40,6,0,1,"Consult, not specified below"
20230623,1,1,41,2,42,10,3.296703297,1.9,Make a visit
20230623,1,1,41,2,43,17,1.671643928,2.8,Host a visit
20230623,1,1,42,2,43,6,0,2.8,Host a visit
20230623,1,1,23,2,46,10,0.785340314,7,Engage in negotiation
20230623,1,1,23,2,51,3,5.12,3.4,Praise or endorse
20230623,1,1,41,2,51,2,6.262626263,3.4,Praise or endorse
20230623,1,1,43,2,51,6,0.260824204,3.4,Praise or endorse
20230623,1,1,40,2,71,10,-0.113507378,7.4,Provide economic aid
20230623,1,1,27,2,173,4,-10.86387435,-5,"Arrest, detain, or charge with legal action"
20230624,1,1,27,2,40,10,-10.83550914,1,"Consult, not specified below"
20230624,1,1,40,2,40,4,-6.151142355,1,"Consult, not specified below"
20230624,1,1,41,2,40,4,2.839065563,1,"Consult, not specified below"
20230624,1,1,41,2,43,6,2.633326672,2.8,Host a visit
20230624,1,1,41,2,46,11,2.383827095,7,Engage in negotiation
20230624,1,1,5,2,71,10,-0.423728814,7.4,Provide economic aid
20230624,1,1,40,2,112,6,-6.880733945,-2,"Accuse, not specified below"
20230624,1,1,27,2,173,4,-10.83550914,-5,"Arrest, detain, or charge with legal action"
20230625,1,1,40,2,40,4,-7.200647249,1,"Consult, not specified below"
20230625,1,1,23,2,80,6,1.145038168,5,"Yield, not specified below"
20230626,1,1,41,2,43,3,5.279503106,2.8,Host a visit
20230626,1,1,41,2,51,6,2.7696793,3.4,Praise or endorse
20230626,1,1,40,2,112,6,-7.142857143,-2,"Accuse, not specified below"
20230627,1,1,11,2,91,2,-0.455580866,-2,"Investigate crime, corruption"
20230627,1,1,26,2,13,2,-2.121212121,0.4,Make optimistic comment
20230627,1,1,41,2,40,2,6,1,"Consult, not specified below"
20230627,1,1,13,2,172,2,-2.139037433,-5,"Impose administrative sanctions, not specified below"
20230628,1,1,27,2,40,10,-10.87811271,1,"Consult, not specified below"
20230628,1,1,23,2,51,10,2.463054187,3.4,Praise or endorse
20230628,1,1,27,2,173,4,-10.87811271,-5,"Arrest, detain, or charge with legal action"
20230629,1,1,23,2,10,3,-4.807692308,0,"Make statement, not specified below"
20230629,1,1,27,2,40,10,-10.72351421,1,"Consult, not specified below"
20230629,1,1,40,2,51,10,0.790513834,3.4,Praise or endorse
20230629,1,1,27,2,173,4,-10.72351421,-5,"Arrest, detain, or charge with legal action"
20230630,1,1,5,2,194,10,4.484304933,-10,Fight with artillery and tanks
20230630,1,1,12,2,13,2,2.062541583,0.4,Make optimistic comment
20230630,1,1,9,2,51,2,-0.540832883,3.4,Praise or endorse
20230630,1,1,23,2,172,3,-6.277056277,-5,"Impose administrative sanctions, not specified below"
20230701,1,1,40,2,20,5,-2.411021814,3,"Make an appeal or request, not specified below"
20230701,1,1,40,2,51,6,-0.52990159,3.4,Praise or endorse
20230704,1,1,22,2,10,2,-3.69955157,0,"Make statement, not specified below"
20230705,1,1,14,2,36,6,0.920245399,4,Express intent to meet or negotiate
20230706,1,1,40,2,20,10,-0.744416873,3,"Make an appeal or request, not specified below"
20230706,1,1,12,2,111,6,-1.19047619,-2,Criticize or denounce
20230706,1,1,12,2,172,6,-2.092675635,-5,"Impose administrative sanctions, not specified below"
20230706,1,1,13,2,190,6,-3.05244905,-10,"Use conventional military force, not specified below"
20230707,1,1,14,2,36,2,2.18487395,4,Express intent to meet or negotiate
20230707,1,1,40,2,42,28,-0.455818033,1.9,Make a visit
20230707,1,1,12,2,57,3,-2.958579882,8,Sign formal agreement
20230707,1,1,40,2,61,3,-3.896103896,6.4,Cooperate economically
20230707,1,1,40,2,111,10,-7.142857143,-2,Criticize or denounce
20230708,1,1,41,2,51,10,1.463414634,3.4,Praise or endorse
